name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `authenticated` for action `DELETE`. Policies include `{""Approver workflow access"",""Management approval workflow access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `authenticated` for action `INSERT`. Policies include `{""Approver workflow access"",""Management approval workflow access"",""System approval workflow creation""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `authenticated` for action `SELECT`. Policies include `{""Approver workflow access"",""Management approval workflow access"",""Purchase request workflow visibility""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `authenticated` for action `UPDATE`. Policies include `{""Approver workflow access"",""Management approval workflow access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `authenticator` for action `DELETE`. Policies include `{""Approver workflow access"",""Management approval workflow access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_authenticator_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `authenticator` for action `INSERT`. Policies include `{""Approver workflow access"",""Management approval workflow access"",""System approval workflow creation""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_authenticator_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `authenticator` for action `SELECT`. Policies include `{""Approver workflow access"",""Management approval workflow access"",""Purchase request workflow visibility""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `authenticator` for action `UPDATE`. Policies include `{""Approver workflow access"",""Management approval workflow access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_authenticator_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `dashboard_user` for action `DELETE`. Policies include `{""Approver workflow access"",""Management approval workflow access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_dashboard_user_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `dashboard_user` for action `INSERT`. Policies include `{""Approver workflow access"",""Management approval workflow access"",""System approval workflow creation""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_dashboard_user_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `dashboard_user` for action `SELECT`. Policies include `{""Approver workflow access"",""Management approval workflow access"",""Purchase request workflow visibility""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.approval_workflows` has multiple permissive policies for role `dashboard_user` for action `UPDATE`. Policies include `{""Approver workflow access"",""Management approval workflow access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""approval_workflows"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_approval_workflows_dashboard_user_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.audit_logs` has multiple permissive policies for role `anon` for action `SELECT`. Policies include `{""Management can view all audit logs"",users_own_audit_logs}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""audit_logs"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_audit_logs_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.audit_logs` has multiple permissive policies for role `authenticated` for action `SELECT`. Policies include `{""Management can view all audit logs"",users_own_audit_logs}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""audit_logs"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_audit_logs_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.audit_logs` has multiple permissive policies for role `authenticator` for action `SELECT`. Policies include `{""Management can view all audit logs"",users_own_audit_logs}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""audit_logs"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_audit_logs_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.audit_logs` has multiple permissive policies for role `dashboard_user` for action `SELECT`. Policies include `{""Management can view all audit logs"",users_own_audit_logs}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""audit_logs"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_audit_logs_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.clients` has multiple permissive policies for role `anon` for action `SELECT`. Policies include `{""Client self access"",""Management client access"",""PM client access"",""Users can view clients they have access to""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""clients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_clients_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.clients` has multiple permissive policies for role `authenticated` for action `SELECT`. Policies include `{""Client self access"",""Management client access"",""PM client access"",""Users can view clients they have access to""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""clients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_clients_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.clients` has multiple permissive policies for role `authenticator` for action `SELECT`. Policies include `{""Client self access"",""Management client access"",""PM client access"",""Users can view clients they have access to""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""clients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_clients_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.clients` has multiple permissive policies for role `dashboard_user` for action `SELECT`. Policies include `{""Client self access"",""Management client access"",""PM client access"",""Users can view clients they have access to""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""clients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_clients_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.delivery_confirmations` has multiple permissive policies for role `anon` for action `INSERT`. Policies include `{""Delivery confirmation creation"",""Management delivery confirmation access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""delivery_confirmations"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_delivery_confirmations_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.delivery_confirmations` has multiple permissive policies for role `anon` for action `SELECT`. Policies include `{""Management delivery confirmation access"",""Project team delivery confirmation read""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""delivery_confirmations"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_delivery_confirmations_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.delivery_confirmations` has multiple permissive policies for role `authenticated` for action `INSERT`. Policies include `{""Delivery confirmation creation"",""Management delivery confirmation access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""delivery_confirmations"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_delivery_confirmations_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.delivery_confirmations` has multiple permissive policies for role `authenticated` for action `SELECT`. Policies include `{""Management delivery confirmation access"",""Project team delivery confirmation read""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""delivery_confirmations"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_delivery_confirmations_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.delivery_confirmations` has multiple permissive policies for role `authenticator` for action `INSERT`. Policies include `{""Delivery confirmation creation"",""Management delivery confirmation access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""delivery_confirmations"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_delivery_confirmations_authenticator_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.delivery_confirmations` has multiple permissive policies for role `authenticator` for action `SELECT`. Policies include `{""Management delivery confirmation access"",""Project team delivery confirmation read""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""delivery_confirmations"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_delivery_confirmations_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.delivery_confirmations` has multiple permissive policies for role `dashboard_user` for action `INSERT`. Policies include `{""Delivery confirmation creation"",""Management delivery confirmation access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""delivery_confirmations"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_delivery_confirmations_dashboard_user_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.delivery_confirmations` has multiple permissive policies for role `dashboard_user` for action `SELECT`. Policies include `{""Management delivery confirmation access"",""Project team delivery confirmation read""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""delivery_confirmations"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_delivery_confirmations_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `anon` for action `DELETE`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_anon_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `anon` for action `INSERT`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `anon` for action `SELECT`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `anon` for action `UPDATE`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_anon_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `authenticated` for action `DELETE`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `authenticated` for action `INSERT`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `authenticated` for action `SELECT`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `authenticated` for action `UPDATE`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `authenticator` for action `DELETE`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_authenticator_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `authenticator` for action `INSERT`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_authenticator_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `authenticator` for action `SELECT`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `authenticator` for action `UPDATE`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_authenticator_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `dashboard_user` for action `DELETE`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_dashboard_user_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `dashboard_user` for action `INSERT`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_dashboard_user_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `dashboard_user` for action `SELECT`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.document_approvals` has multiple permissive policies for role `dashboard_user` for action `UPDATE`. Policies include `{""Client approval access"",""Management approval access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""document_approvals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_document_approvals_dashboard_user_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.documents` has multiple permissive policies for role `anon` for action `DELETE`. Policies include `{""Field worker own documents"",""Management document access"",""Project team document access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""documents"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_documents_anon_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.documents` has multiple permissive policies for role `anon` for action `INSERT`. Policies include `{""Field worker document create"",""Field worker own documents"",""Management document access"",""Project team document access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""documents"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_documents_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.documents` has multiple permissive policies for role `anon` for action `SELECT`. Policies include `{""Client document access"",""Field worker own documents"",""Management document access"",""Project team document access"",""Subcontractor document access"",""Users can view documents for their projects""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""documents"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_documents_anon_SELECT
